sno.,anime_id,name,genre,type,episodes,rating,members
2450,23153,Hayate no Gotoku! OVA,"Comedy, Harem, Parody, Romance, Shounen",OVA,3,7.26,6001
2451,3946,Jarinko Chie,"Comedy, Drama, Slice of Life",Movie,1,7.26,1406
2452,2602,Kenkou Zenrakei Suieibu Umishou,"Comedy, Ecchi, School, Shounen, Sports",TV,13,7.26,25814
2453,5717,Kiniro no Corda: Secondo Passo,"Harem, Music, School, Shoujo",Special,2,7.26,24379
2454,31610,Kyoukai no Rinne (TV) 2nd Season,"Comedy, Romance, School, Shounen, Supernatural",TV,25,7.26,15519
2455,631,Mahoromatic Summer Special,"Comedy, Ecchi, Romance, Sci-Fi",Special,1,7.26,7945
2456,629,Mahoutsukai Tai! OVA,"Comedy, Fantasy, Magic, Romance, Sci-Fi",OVA,6,7.26,4460
2457,14817,Mouretsu Pirates: Abyss of Hyperspace,"Sci-Fi, Space",Movie,1,7.26,7787
2458,12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action, Comedy, Parody",TV,51,7.26,29989
2459,19511,Naruto Shippuuden: Sunny Side Battle,"Action, Comedy, Martial Arts, Shounen, Super Power",Special,1,7.26,13014
2460,4191,Popolocrois Monogatari,"Adventure, Fantasy",TV,25,7.26,1260
2461,15649,Puchimas!: Petit iDOLM@STER,"Comedy, Slice of Life",ONA,64,7.26,9208
2462,2110,Rockman.EXE Beast,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,25,7.26,4006
2463,3624,Seimei no Kagaku: Micro Patrol,Adventure,TV,26,7.26,801
2464,22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Comedy,Special,1,7.26,13238
2465,33004,Tanaka-kun wa Kyou mo Kedaruge,"Comedy, School",Special,35,7.26,10434
2466,3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.26,5743
2467,2816,Toushou Daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",TV,44,7.26,3100
2468,732,Vampire Hunter D,"Action, Horror, Sci-Fi, Supernatural, Vampire",Movie,1,7.26,42377
2469,394,Ai Yori Aoshi: Enishi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,12,7.25,37944
2470,14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"Comedy, Romance, School, Seinen",OVA,1,7.25,59965
2471,9539,Cardfight!! Vanguard,"Action, Adventure, Demons, Game, Shounen",TV,65,7.25,24821
2472,5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy, Ecchi, Slice of Life",Special,9,7.25,22926
2473,1132,Digimon Frontier,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",TV,50,7.25,74929
2474,2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.25,1075
2475,2664,Doraemon Movie 19: Nobita no Nankai Daibouken,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.25,1327
2476,5760,Dororo to Hyakkimaru,"Action, Adventure, Supernatural",TV,26,7.25,1238
2477,4246,Eureka Seven: Pocket ga Niji de Ippai,"Adventure, Mecha, Romance, Sci-Fi",Movie,1,7.25,32514
2478,1534,Futari wa Precure: Splashâ˜†Star,"Action, Comedy, Fantasy, Magic, Shoujo",TV,49,7.25,5384
2479,12419,Guilty Crown Kiseki: Reassortment,"Action, Sci-Fi, Super Power",Special,1,7.25,21388
2480,13161,Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy, Super Power",TV,12,7.25,156044
2481,11785,Haiyore! Nyaruko-san,"Comedy, Parody, Sci-Fi",TV,12,7.25,154595
2482,2264,Jungle Taitei Movie (1997),"Adventure, Fantasy",Movie,1,7.25,1771
2483,28869,Kaitou Joker 2nd Season,"Adventure, Comedy, Mystery, Shounen",TV,13,7.25,2655
2484,16033,Karneval,"Fantasy, Sci-Fi, Shoujo",OVA,1,7.25,11320
2485,2048,Kikou Ryohei Mellowlink,"Action, Mecha, Military, Sci-Fi",OVA,12,7.25,3303
2486,15359,Kyousou Giga (2012),"Action, Fantasy, Supernatural",ONA,5,7.25,17584
2487,206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action, Adventure, Drama, Fantasy, Magic, Romance",TV,27,7.25,16288
2488,1417,Lupin III: Moeyo Zantetsuken!,"Action, Adventure, Comedy, Shounen",Special,1,7.25,3456
2489,30014,Momokuri,"Comedy, Romance, Slice of Life",ONA,26,7.25,26147
2490,13409,Moyashimon Returns,"Comedy, School, Supernatural",TV,11,7.25,16251
2491,3305,Muteki Koujin Daitarn 3,"Mecha, Sci-Fi",TV,40,7.25,1270
2492,1732,Negima!? Natsu Special!?,"Comedy, Ecchi, Fantasy, Romance",OVA,1,7.25,12554
2493,459,One Piece Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.25,46455
2494,5440,Ougon Yuusha Goldran,"Action, Adventure, Fantasy, Mecha, Sci-Fi, Shounen",TV,48,7.25,910
2495,1493,Project ARMS: The 2nd Chapter,"Action, Fantasy, Martial Arts, School, Super Power",TV,26,7.25,3368
2496,1538,Pumpkin Scissors,"Action, Comedy, Drama, Military",TV,24,7.25,23931
2497,23043,Re Boot,"Drama, Music, School, Slice of Life",Music,1,7.25,1544
2498,2543,Robin Hood no Daibouken,"Adventure, Historical, Romance",TV,52,7.25,3921
2499,2109,Rockman.EXE Stream,"Action, Adventure, Game, Mecha, School, Sci-Fi, Shounen",TV,51,7.25,4161
2500,3868,Rose of Versailles Movie,"Drama, Historical, Romance, Shoujo",Movie,1,7.25,1824
2501,22359,Sanzoku no Musume Ronja,Adventure,TV,26,7.25,15236
2502,12823,Shakugan no Shana III (Final) Specials,"Comedy, Parody",Special,2,7.25,13494
2503,3221,Shakugan no Shana Movie Special,"Adventure, Comedy, Fantasy, Parody",Special,1,7.25,19488
2504,1823,Shin Hakkenden,"Action, Adventure, Martial Arts, Sci-Fi",TV,26,7.25,2692
2505,19211,Suisei no Gargantia Specials,"Action, Mecha, Sci-Fi",Special,2,7.24,25383
2506,8909,Tales of Symphonia The Animation: Tethe&#039;alla-hen Specials,Comedy,Special,4,7.25,5067
2507,1133,Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",TV,26,7.25,17943
2508,6548,Tengen Toppa Gurren Lagann: Kiramekiâ˜…Yoko Box - Pieces of Sweet Stars,"Ecchi, Music",Music,1,7.25,18991
2509,53,Ai Yori Aoshi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,24,7.24,66597
2510,7059,Blackâ˜…Rock Shooter (OVA),"Action, Drama, School, Slice of Life",OVA,1,7.24,130665
2511,3460,Bosco Daibouken,"Adventure, Fantasy, Kids",TV,26,7.24,699
2512,31145,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,"Comedy, Military",Special,1,7.24,3310
2513,1778,Dae Jang Geum: Jang Geum&#039;s Dream,"Adventure, Comedy, Historical",TV,26,7.24,1315
2514,12879,Dantalian no Shoka: Ibarahime,"Action, Historical, Mystery",OVA,1,7.24,14079
2515,898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.24,59207
2516,6151,Final Fantasy VII: On the Way to a Smile - Episode: Denzel,"Action, Fantasy, Super Power",OVA,1,7.24,18795
2517,1179,Gakuen Senki Muryou,"Adventure, Mecha, Sci-Fi, Shounen, Space, Supernatural",TV,26,7.24,3108
2518,3219,Gakuen Utopia Manabi Straight! Special,"Comedy, School, Sci-Fi, Slice of Life",Special,1,7.24,4800
2519,6610,Ibara no Ou,"Action, Mystery, Sci-Fi, Thriller",Movie,1,7.24,38670
2520,3270,IGPX: Immortal Grand Prix (2005),"Drama, Mecha, Sci-Fi, Shounen, Sports",TV,13,7.24,11386
2521,3421,Kodomo no Omocha,"Comedy, Drama, School, Shoujo",OVA,1,7.24,3118
2522,911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,"Adventure, Shounen, Supernatural",Movie,1,7.24,3630
2523,25143,"Kono Danshi, Sekika ni Nayandemasu.","Drama, School, Shounen Ai",OVA,1,7.24,8873
2524,690,Kyuuketsuhime Miyu (TV),"Action, Demons, Drama, Horror, Vampire",TV,26,7.24,21550
2525,1164,Mahou Senshi Louie,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,24,7.24,12687
2526,872,Mahou Shoujo-tai Arusu,"Adventure, Comedy, Fantasy, Magic",TV,40,7.24,16571
2527,17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,"Action, Mecha, Military",Special,1,7.24,3547
2528,5343,Monkey Punch: Manga Katsudou Daishashin,"Action, Adventure, Comedy, Ecchi, Parody, Seinen",TV,12,7.24,746
2529,8917,Mouretsu Pirates,"Sci-Fi, Space",TV,26,7.24,48245
2530,30771,Mudai,"Drama, Music, Romance, Slice of Life",Music,1,7.24,1242
2531,34034,Pokemon Sun &amp; Moon,"Action, Game, Kids, School",TV,Unknown,7.23,11030
2532,11841,Qin Shiming Yue Zhi: Ye Jin Tianming,"Action, Fantasy, Historical, Martial Arts",TV,18,7.24,366
2533,3363,RD Sennou Chousashitsu,"Action, Sci-Fi",TV,26,7.24,16331
2534,4214,Rosario to Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,7.24,203958
2535,678,Shadow Skill: Eigi,"Adventure, Drama, Fantasy, Magic, Martial Arts, Shounen, Super Power",TV,26,7.24,7977
2536,19117,Toaru Hikuushi e no Koiuta,"Adventure, Drama, Romance",TV,13,7.24,53375
2537,2429,Unico: Mahou no Shima e,"Adventure, Fantasy, Kids",Movie,1,7.24,1200
2538,2716,Urayasu Tekkin Kazoku,"Comedy, Shounen",TV,33,7.24,923
2539,13171,Wasurenagumo,"Comedy, Supernatural",Movie,1,7.24,18000
2540,1891,YAT Anshin! Uchuu Ryokou,"Adventure, Comedy, Sci-Fi, Shounen",TV,50,7.24,887
2541,1246,Yuugo: Koushounin,"Action, Drama, Military, Mystery, Psychological, Seinen",TV,13,7.24,6108
2542,8475,Asura,"Drama, Historical",Movie,1,7.23,16702
2543,24973,Bokura wa Minna Kawaisou Specials,Comedy,Special,14,7.23,7292
2544,32313,Concrete Revolutio: Choujin Gensou - The Last Song,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",TV,11,7.23,16116
2545,8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.23,1125
2546,4690,Cyborg 009 (1979),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,7.23,3625
2547,2962,Digimon Adventure 02 Movies,"Adventure, Fantasy, Kids, Sci-Fi",Movie,2,7.23,26543
2548,4200,Dirty Pair OVA,"Adventure, Comedy, Police, Sci-Fi",OVA,10,7.23,2783
2549,2674,Doraemon Movie 16: Nobita no Sousei Nikki,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.23,864
2550,5670,GA: Geijutsuka Art Design Class,"Comedy, School, Seinen, Slice of Life",TV,12,7.23,12825
2551,18411,Gingitsune,"Seinen, Slice of Life, Supernatural",TV,12,7.23,33429
2552,3760,Grimm Douwa: Kin no Tori,"Adventure, Fantasy",Movie,1,7.23,405
2553,13561,Guilty Crown: 4-koma Gekijou,Comedy,Special,11,7.23,13053
2554,3121,Kodomo no Jikan OVA,"Comedy, Ecchi, School",OVA,3,7.23,20376
2555,1397,Macross 7,"Action, Adventure, Comedy, Drama, Mecha, Military, Music, Romance, Sci-Fi, Shounen",TV,49,7.23,15420
2556,2459,Maison Ikkoku: Ikkokujima Nanpa Shimatsuki,"Comedy, Drama, Romance",OVA,1,7.23,2341
2557,1215,Mobile Suit Gundam Seed C.E.73: Stargazer,"Mecha, Military, Sci-Fi, Space",ONA,3,7.23,15203
2558,15719,Oda Nobuna no Yabou Soushuuhen,"Comedy, Historical, Romance",Special,1,7.23,5965
2559,1565,Pokemon Diamond &amp; Pearl,"Action, Adventure, Comedy, Fantasy, Kids",TV,191,7.23,48203
2560,31564,Sansha Sanyou,"Comedy, School, Slice of Life",TV,12,7.23,28423
2561,9055,Tamayura,"Comedy, Drama, Slice of Life",OVA,4,7.23,23883
2562,22583,Uchuu Kyoudai: Number Zero,"Comedy, Sci-Fi, Seinen, Slice of Life, Space",Movie,1,7.22,2657
2563,842,Ushio to Tora,"Action, Comedy, Horror",OVA,10,7.23,6086
2564,21189,"Wake Up, Girls! Shichinin no Idol","Drama, Music",Movie,1,7.23,14420
2565,553,Yami no Matsuei,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",TV,13,7.23,34177
2566,482,Yuâ˜†Giâ˜†Oh!: Duel Monsters GX,"Action, Comedy, Fantasy, Game, Shounen",TV,180,7.23,74331
2567,11339,A-Channel+smile,"Comedy, School, Seinen, Slice of Life",OVA,2,7.22,13671
2568,16201,Aku no Hana,"Drama, Psychological, Romance, School",TV,13,7.22,86669
2569,3079,Aoki Ryuusei SPT Layzner,"Mecha, Military, Sci-Fi, Shounen, Space",TV,38,7.22,2378
2570,22677,Appleseed Alpha,"Action, Adventure, Mecha, Military, Police, Sci-Fi",Movie,1,7.22,8048
2571,23361,Bakuman. 3rd Season Specials,Comedy,Special,2,7.22,6765
2572,1576,Bakumatsu Kikansetsu Irohanihoheto,"Action, Drama, Historical, Samurai",ONA,26,7.22,28097
2573,2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,Shoujo,Special,1,7.22,10441
2574,4286,Bonobono (TV),Comedy,TV,48,7.22,418
2575,6280,Cat Shit One,"Action, Fantasy, Military",ONA,1,7.22,19762
2576,2199,Chirin no Suzu,"Adventure, Drama, Fantasy",Movie,1,7.22,3344
2577,21797,Chuunibyou demo Koi ga Shitai! Ren Lite,"Comedy, School",ONA,6,7.22,31544
2578,8364,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.22,1122
2579,424,Dirty Pair,"Adventure, Comedy, Police, Sci-Fi",TV,24,7.22,9131
2580,10948,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,1,7.22,3518
2581,5983,Higepiyo,Comedy,TV,39,7.22,4427
2582,665,JoJo no Kimyou na Bouken: Adventure,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire",OVA,7,7.22,20337
2583,29927,Kaguya-hime,"Historical, Kids",Movie,1,7.22,470
2584,32686,Keijo!!!!!!!!,"Ecchi, Shounen, Sports",TV,12,7.22,83438
2585,4375,Kyoro-chan,"Adventure, Comedy, Fantasy",TV,91,7.22,1124
2586,1738,Muteki Kanban Musume,"Action, Comedy, Martial Arts, Parody, Shounen",TV,12,7.22,12409
2587,5200,Offside (TV),"Action, Drama, Sports",TV,39,7.22,1232
2588,785,Otaku no Video,"Comedy, Drama, Historical, Magic, Mecha, Sci-Fi",OVA,2,7.22,13885
2589,10822,Ranma Â½: Totteoki Talk Best of Memories,"Comedy, Martial Arts, Slice of Life",OVA,1,7.22,1996
2590,1601,Red Garden,"Drama, Mystery",TV,22,7.22,27169
2591,5691,Rekka no Honoo: Final Burning,"Action, Adventure, Magic, Martial Arts, School, Sci-Fi, Super Power",Special,1,7.22,4083
2592,5199,Seto no Hanayome Fan Disc,"Comedy, Parody, School",Special,2,7.22,4855
2593,1066,Shakugan no Shana Specials,"Comedy, Parody",Special,4,7.22,27261
2594,566,Tetsuwan Birdy,"Action, Comedy, Sci-Fi, Shounen",OVA,4,7.22,13855
2595,21085,Witch Craft Works,"Action, Fantasy, Magic, Seinen, Supernatural",TV,12,7.22,106381
2596,1543,Yoake Mae yori Ruriiro na: Crescent Love,"Comedy, Romance, School, Sci-Fi",TV,12,7.22,22770
2597,29513,Aki no Kanade,"Music, School, Slice of Life",Movie,1,7.21,9611
2598,54,Appleseed (Movie),"Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",Movie,1,7.21,49553
2599,762,Bleach: Memories in the Rain,"Action, Adventure, Drama, Shounen, Supernatural",Special,1,7.21,78111
2600,2043,Cat&#039;s Eye,"Action, Adventure, Comedy, Mystery, Romance",TV,73,7.21,7608
